customer_id,app_account_ref,customer_email_address,contact_no,first,last,dob,device,device_type,line1,line2,city,postcode,country,updated_ts,channel
SC000271448,,,+999000061330,Noxsul,Tejor,1989-01-22,DEV-700ad9474d7f,Kiosk,43 Lake Ave,Floor 5,lake town,31968,AUS,28-03-2026 12:00:00,web
SC000259574,,sharai.wulnox.p009038@brand-example.test,+999000009038,Noxkor,Ripre,1970-01-01,KIOSK-DEVICE-1,TABLET,148 Ridge Ave,Suite 75,Laketown,71600,india,2026-03-18 17:30:00,Web
SC000235061,,phaqur.camzex.p296316@brand-example.test,+999000296316,Phaqur,Camzex,1955-02-08,KIOSK-DEVICE-1,smartphone,367 Market Road,,LakeTown,96159,united states,01-09-2025 12:00:00,web
SC000260784,,qurtur.drisul.p078814@brand-example.test,+999000078814,Qurtur,Drisul,1949-08-06,DEV-dc113d2a13c4,Tablet,936 Ridge Road, 😊,Greenfield,91798,IND,2025-11-11 17:30:00,WEB
SC000244255,,noxqur.zexcra.p174819@brand-example.test,+999000174819,Noxqur,Zexcra,1967-05-02,DEV-1442c281e59a,event kiosk,784 Ridge St,,NEWTOWN,99029,United Kingdom,2025/07/31 12:00:00,web
SC000212547,,zexwul.korcam.p291405@brand-example.test,+999000291405,Zexwul,Korcam,2003-06-03,DEV-876d9502cf6b,ipad,378 Market Ave,,greenfield,47558,GBR,2025-05-17 17:30:00,website
SC000230660,,drilek.tete.p280224@brand-example.test,+999000280224,Craqur,Sekjor,1952-08-27,DEV-6bd22cba61c5,desktop,974 Garden Road,Floor 8,greenfield,73562,US,1733659200000,Web
SC000239346,,drilon.cratur.p066108@brand-example.test,+999000066108,Drilon,Cratur,1978-07-05,DEV-0ae413beb7a4,desktop,412 Lake St,Suite 124,Hillview,99868,U.S.,27-04-2025 12:00:00,WEB
SC000235153,,crasul.raifiz.p047976@brand-example.test,+999000047976,Shabir,Driqur,1962-10-25,DEV-e84c871824a3,MOBILE,129 Market Ave,Suite 98,Metro City,80956,united states,12-09-24 12:00,WEB
SC000241920,,vexgui.crasha.p247164@brand-example.test,+999000247164,Vexgui,Crasha,1956-07-10,DEV-87f387ca3aff,check-in kiosk,672 Ridge Ave,Floor 6,hill view,30437,IN,2026-03-20 17:30:00,Web
SC000265042,,vexsha.dritur.p170242@brand-example.test,+999000170242,Vexsha,Dritur,1972-09-12,DEV-f830f94b660a,DESKTOP,476 Park Ave,Floor 12,Greenfield,78265,India,2026/03/12 12:00:00,WEB
SC000267481,,lonzex.lekri.p291797@brand-example.test,+999000291797,Lonzex,Lekri,1990-06-18,DEV-bde2f21931c5,ipad,415 Ridge St,,Lake Town,66881,india,2025-08-27T12:00:00+00:00,Web
SC000211381,,risek.bivvex.p143947@brand-example.test,+999000143947,Risek,Bivvex,1957-02-21,KIOSK-DEVICE-1,event kiosk,971 Ridge St,Floor 11,HILLVIEW,29710,United States,23-04-2025 12:00:00,WEB
SC007001169,,pavgui.zexnan.u7001169@brand-example.test,,Pavgui,Zexnan,,DEV-d984a90a2830,kiosk,469 Ridge Road,,New Town,11169,United States,03-04-2026 11:55:31,website
SC000201486,,fizmab.lonnan.p033979@brand-example.test,+999000033979,Fizmab,Lonnan,1952-06-07,DEV-97fac71bfb5f,DESKTOP,644 Ridge St,"Floor 10
 multiline note",LAKETOWN,55387,AUSTRALIA,08-15-25 12:00,website
SC000236584,,guibir.sekte.p079300@brand-example.test,+999000079300,Guibir,Sekte,2005-11-17,DEV-5fd1d96e3c16,TABLET,176 Lake Ave,,NEWTOWN,32684,GBR,1767441600000,website
SC000265084,,lonyev.fiztur.p006752@brand-example.test,+999000006752,Lonyev,Fiztur,1999-07-03,DEV-54072134a2a3,DESKTOP,619 Market Road,Floor 12,METROCITY,32761,GB,05-18-25 12:00,web
SC000242873,,sulbir.cranan.p080094@brand-example.test,+999000080094,Sulbir,Cranan,1952-12-22,DEV-55f6eac15a2d,Desktop,748 Garden St,,Hill View,35378,U.S.,1743422400000,website
SC000250389,,sulsul.crapre.p265281@brand-example.test,+999000265281,Yevtur,Presek,2002-01-15,KIOSK-DEVICE-1,desktop,36 Market Road,Floor 4,NEWTOWN,42836,USA,2026-01-04T12:00:00+00:00,Web
SC000209067,,wulpre.rixon.p262858@brand-example.test,+999000262858,Nanbiv,Jormab,2002-01-25,KIOSK-DEVICE-1,mob,603 Vale Ave,,Hillview,51779,GB,1739016000000,website
SC000233462,,qa+001@staff.test,0000000000,"Birrai
 multiline note",Zexdri,1964-02-11,DEV-5fab9d0e05fb,desktop,666 Ridge Road,Floor 5,NEWTOWN,21571,AU,06-02-2026 12:00:00,website
SC000261216,,cradri.preri.p258532@brand-example.test,+999000258532,Cradri 😊,"Preri
 multiline note",1997-04-09,KIOSK-DEVICE-1,kiosk,425 Ridge Road,,LAKETOWN,95258,united states,2026-03-09 17:30:00,website
SC000258883,,sekyev.phate.p048092@brand-example.test,+999000048092,Sekyev,Phate,2001-11-03,DEV-329f973a11d1,kiosk,356 Lake St,,Metrocity,15195,india,2025-09-08 17:30:00,Web
SC007000834,,shayev.lekbir.u7000834@brand-example.test,,Shayev,Lekbir,,DEV-c9e4d1a5faca,Mobile,134 Ridge Road,,GREENFIELD,10834,IND,2026/04/03 11:56:06,web
SC000259415,,lekfiz.qurxon.p236477@brand-example.test,+999000236477,Lekfiz,Qurxon,1983-12-14,DEV-40ea2653b2c5,kiosk,399 Ridge Road,,LAKETOWN,51806,US,2024-12-07 17:30:00,web
SC000216476,,qurbiv.phanan.p037072@brand-example.test,+999000037072,Qurbiv,Phanan,1964-12-08,KIOSK-DEVICE-1,desk,806 Ridge Road,,Hill-View,92659,Australia,2025-06-17T12:00:00+00:00,web
SC000242497,,qurcam.lekqur.p199094@brand-example.test,0000000000,Qurcam,Lekqur,1993-01-04,DEV-0120ad267fc8,KIOSK,707 Lake Road,Floor 12,Lake Town,79765,india,2026-01-13T12:00:00+00:00,WEB
SC000215399,,qa+001@staff.test,+999000217614,"Londri ""quoted, comma""",Nancra,1966-04-24,DEV-f0c557e7f3d6,event kiosk,978 Vale Ave,,HILLVIEW,14728,GBR,2026-03-25T12:00:00+00:00,WEB
SC000231052,,raigui.telek.p274060@brand-example.test,+999000274060,Raigui,Telek,1965-05-19,KIOSK-DEVICE-1,event kiosk,699 Park Road,,new town,16909,united kingdom,2025-06-23 17:30:00,Web
SC000234760,,,+999000051005,Mabbir,Jorqur,2002-03-15,KIOSK-DEVICE-1,MOBILE,913 Market Ave,,metro-city,82956,IN,1736164800000,WEB
SC000241428,,lontur.guite.p212022@brand-example.test 😊,+999000212022,Lontur,Guite,1963-06-27,KIOSK-DEVICE-1,TABLET,524 Ridge St,,HILLVIEW,34505,USA,2026-03-04 17:30:00,WEB
SC000205135,,birrai.sullon.p203985@brand-example.test,+999000203985,Birrai,Sullon,1977-05-02,DEV-43568a626d44,desk,874 Market St,,NewTown,54306,united kingdom,28-03-2025 12:00:00,Web
SC000202996,,guite.pavqur.p222261@brand-example.test,+999000222261,Guite,Pavqur,1978-07-22,KIOSK-DEVICE-1,ipad,623 Garden Ave,,greenfield,50398,INDIA,22-12-2024 12:00:00,WEB
SC007001136,,fizpav.phalek.u7001136@brand-example.test,,Fizpav,Phalek,,DEV-a39303b7e38b,pc,436 Ridge Road,,Hill View,11136,IN,04-03-26 11:56,WEB
SC000230546,,birnox.vexjor.p237870@brand-example.test,+999000237870,Birnox,Vexjor,2003-07-08,DEV-6f212124ed85,TABLET,132 Lake Road,Floor 6,metrocity,39616,australia,03-16-25 12:00,website
SC000268033,,joryev.qurwul.p269951@brand-example.test,+999000269951,Joryev,Qurwul,1938-01-11,KIOSK-DEVICE-1,KIOSK,178 Ridge Road,Suite 160,LAKETOWN,10316,united kingdom,2025-01-05T12:00:00+00:00,website
SC000248642,,riyev.korsul.p282236@brand-example.test,,Riyev,Korsul,1945-02-25,DEV-4997505c63b0,mobile,517 Vale Road,,Greenfield,75161,united kingdom,21-04-2025 12:00:00,website
SC000203026,,"sulsha.bivdri.p043685@brand-example.test
 multiline note",+999000043685,Sulsha,Bivdri,1956-02-11,DEV-5d9280b62667,TABLET,615 Lake Ave,,greenfield,71201,GB,2025/08/03 12:00:00,web
SC000237740,,lonsul.turpav.p172716@brand-example.test,+999000172716,Lonsul,"Turpav
 multiline note",1938-09-05,DEV-8a396c3f9845,MOBILE,579 Garden Ave,Floor 3,greenfield,80737,AU,1738324800000,web
SC000259141,,seksha.ritur.p114206@brand-example.test,0000000000,Seksha,"Ritur ""quoted, comma""",1972-05-28,DEV-87be5e5d85db,kiosk,135 Vale St,,lake town,85679,GBR,06-09-25 12:00,website
SC000207157,,camrai.yevlon.p051169@brand-example.test,+999000051169,Camrai,Yevlon,1949-03-14,KIOSK-DEVICE-1,DESKTOP,538 Vale Road,Suite 58,Hillview,75646,GBR,31-10-2025 12:00:00,website
SC000260922,001113360,tekor.mabpre.p122685@brand-example.test,+999000122685,Tekor,Mabpre,1962-09-14,UNIVERSITY-LAB-0838,ipad,487 Ridge Road,Suite 14,greenfield,84497,U.S.,2025/02/18 12:00:00,web
SC000245628,,mabrai.vexfiz.p031227@brand-example.test,+999000031227,Mabrai,Vexfiz,1970-11-05,KIOSK-DEVICE-1,KIOSK,31 Vale St,,Metro City,50681,Australia,2024/11/21 12:00:00,website
SC000238046,,prejor.birri.p053460@brand-example.test,+999000053460,Prejor,Birri,1965-11-17,KIOSK-DEVICE-1,desktop,297 Park St,Suite 27,Lake Town,94280,GB,31-03-2026 12:00:00,website
SC000244058,,xonwul.crari.p223516@brand-example.test,+999000223516,Xonwul,Crari,1961-09-18,DEV-a3577a46668e,pc,967 Market Road,Suite 152,Hill View,97074,GBR,1764244800000,WEB
SC000201979,,xonpha.turfiz.p020267@brand-example.test,+999000020267,Lekyev 😊,Korfiz,2002-12-15,DEV-175f2b27d308,Desktop,955 Vale St,Suite 200,Hillview,30934,united states,2025/01/04 12:00:00,web
SC000268678,,riri.yevbir.p269523@brand-example.test,+999000269523,Riri,Yevbir,2005-05-13,DEV-2aaff02bc18e,TABLET,992 Market Road,,METROCITY,97591,australia,2025/03/22 12:00:00,web
SC000252587,,zexdri.korsha.p189703@brand-example.test,+999000189703,Zexdri,Korsha,1948-08-19,DEV-50021bbcf740,event kiosk,859 Market St,Suite 80,Greenfield,14185,AUSTRALIA,1747310400000,website
SC000252080,,raibir.qurxon.p246584@brand-example.test,+999000246584,Raibir,Qurxon,1991-03-17,DEV-79898ad1ff4b,pc,424 Park Ave,,LakeTown,79686,GB,2026/03/15 12:00:00,WEB
SC000266079,,noxzex.cambir.p280931@brand-example.test,+999000280931,Noxzex,Cambir,1968-11-08,KIOSK-DEVICE-1,MOBILE,472 Market Road,Floor 9,Green Field,21473,united states,2025-11-11T12:00:00+00:00,website
SC000246012,,pavtur.ripha.p094607@brand-example.test,+999000094607,Pavtur,Ripha,1967-10-02,DEV-188a5c6a4919,Kiosk,955 Ridge Road,Suite 31,Metro City,34946,IND,20-01-2026 12:00:00,WEB
SC000260885,,phavex.turzex.p187350@brand-example.test,+999000187350,Phavex,Turzex,1952-12-08,DEV-395cd00adbfb,event kiosk,"589 Park Ave ""quoted, comma""",,Metro City,21486,GBR,2024/12/13 12:00:00,web
SC000216725,,pavcam.korpha.p189527@brand-example.test,+999000189527,Pavcam,Korpha,1987-01-21,DEV-61c6830f76e6,tablet,53 Park Road,,LakeTown,32714,AU,1761048000000,Web
SC007001363,,mablon.shamab.u7001363@brand-example.test,,Mablon,Shamab,,DEV-8e8d9383cde8,MOBILE,663 Ridge Road,,NEWTOWN,11363,US,03-04-2026 11:57:17,website
SC000272990,,guisha.raimab.p040282@brand-example.test,+999000040282,Guisha,Raimab,1969-05-07,DEV-149260a46e9d,mobile,"886 Ridge Road
 multiline note",Floor 2,Laketown,18716,Australia,1774180800000,Web
SC000266838,,xonqur.shari.p267871@brand-example.test,,Xonqur,Shari,1941-04-22,DEV-395531586427,desktop,106 Park Ave,,LakeTown,70702,AUSTRALIA,2025-10-25 17:30:00,Web
SC000259788,,lonqur.mabjor.p120321@brand-example.test,+999000120321,Lonqur,Mabjor,1948-06-17,DEV-d22f31fcf07a,smartphone,822 Lake Ave,"Floor 7
 multiline note",Hillview,62799,australia,1742817600000,web
SC000243612,,pavwul.crasek.p248218@brand-example.test,0000000000,"Pavwul ""quoted, comma""",Crasek,1964-03-11,DEV-c8abb45d8a3a,ipad,996 Garden Road,,Metro City,32567,United States,2025-06-04T12:00:00+00:00,website
SC000262259,,shacra.xonsul.p191006@brand-example.test,+999000191006,Lekbiv,Nante,2002-09-15,DEV-d965ecbdbb77,pc,893 Lake Ave,Suite 169,Laketown,46773,U.S.,2026-02-22T12:00:00+00:00,Web
SC000258338,,mabte.phazex.p157673@brand-example.test,+999000157673,Mabte,Phazex,1958-01-12,DEV-9d7d5b417971,tab,161 Park Ave,,Metro City,96313,IND,2025/05/19 12:00:00,website
SC000275879,,zexpha.qurqur.p144759@brand-example.test,+999000144759,Zexpha,Qurqur,1957-08-03,KIOSK-DEVICE-1,DESKTOP,59 Park St,,Greenfield,97325,AU,2026/03/21 12:00:00,WEB
SC000253159,,sulpre.sekzex.p245362@brand-example.test,+999000245362,Sulpre,Sekzex,1973-06-18,KIOSK-DEVICE-1,desktop,563 Market Road,,Lake Town,38337,United States,2025-07-31T12:00:00+00:00,WEB
SC000219998,,phacam.rifiz.p091505@brand-example.test,+999000091505,"Guicam ""quoted, comma""",Guivex,1995-01-28,DEV-79a1b04056c6,smartphone,629 Lake St,Floor 8,lake town,85517,AU,2025/09/13 12:00:00,WEB
SC000240947,,zexpha.qurcra.p164171@brand-example.test,+999000164171,Zexpha,Qurcra,1970-10-28,DEV-fa2a2c8860fc,event kiosk,304 Park Ave,Suite 102,lake town,80991,Australia,2025-10-14T12:00:00+00:00,website
SC000264724,,prerai.sulcra.p004881@brand-example.test hello नमस्ते यार,+999000004881,Prerai,Sulcra,1983-08-01,DEV-1b777ae40a1e,DESKTOP,47 Ridge Ave,,METROCITY,92004,United States,2025-10-27T12:00:00+00:00,WEB
SC000267739,,wulkor.leksul.p119181@brand-example.test,+999000119181,Wulkor,Leksul,1990-12-26,DEV-80f1de64c13e,desk,943 Ridge St,Floor 10,metrocity,17085,GBR,02-01-2026 12:00:00,WEB
SC000206486,,dricra.lekgui.p055040@brand-example.test,+999000055040,Prenox,Bivzex,2002-09-15,KIOSK-DEVICE-1,event kiosk,162 Market St,Suite 136,Metrocity,94063,AUS,2025-07-12 17:30:00,WEB
SC000220358,,jorbir.bivzex.p290831@brand-example.test,+999000290831,Jorbir,Bivzex,2003-05-01,DEV-24c349285141,MOBILE,36 Market Road,,New Town,69773,USA,2025-12-18T12:00:00+00:00,website
SC000214189,,vexqur.wullon.p171853@brand-example.test,+999000171853,Vexqur,Wullon,1997-08-26,KIOSK-DEVICE-1,MOBILE,314 Ridge Ave,,new town,78105,United States,12-27-25 12:00,WEB
SC000258991,,jorqur.lekcam.p181184@brand-example.test,+999000181184,Jorqur,Lekcam,1989-04-14,DEV-f69e2ead181c,tab,154 Lake Ave,,NewTown,34141,Australia,01-04-26 12:00,WEB
SC000267195,,mabsul.ripre.p029159@brand-example.test,+999000029159,Mabsul,Ripre,1970-01-01,DEV-c8258c6a3504,KIOSK,90 Park St,Suite 51,hill view,64931,United States,12-10-24 12:00,web
SC000229706,,leklon.xonmab.p064824@brand-example.test,+999000064824,Dripav,Zexlek,2002-07-15,KIOSK-DEVICE-1,TABLET,741 Ridge Road,,Metrocity,41443,United Kingdom,2025/07/25 12:00:00,WEB
SC000201152,,shawul.railon.p203086@brand-example.test,+999000203086,Shawul,Railon,1967-01-14,DEV-df603ee67389,TABLET,452 Ridge Ave,,Hill-View,83294,UK,1766491200000,website
SC000240228,,tepav.lekxon.p054977@brand-example.test,+999000054977,Noxnox,Camvex,2002-11-15,KIOSK-DEVICE-1,mobile,122 Market Ave,Floor 5,LAKETOWN,71894,INDIA,2026/03/01 12:00:00,Web
SC000219352,,xonwul.tevex.p004396@brand-example.test,+999000004396,Xonwul,Tevex,1944-11-23,KIOSK-DEVICE-1,MOBILE,716 Ridge Road,Suite 198,Newtown,19851,INDIA,2025/09/26 12:00:00,WEB
SC007000244,,zexgui.mabqur.u7000244@brand-example.test,,Zexgui,Mabqur,,DEV-a5466e4774ba,ipad,344 Ridge Road,,Hill View,10244,Australia,2026-04-03 17:25:56,web
SC007001513,,nantur.tepav.u7001513@brand-example.test,,Nantur,Tepav,,DEV-c69782af0c03,desktop,813 Ridge Road,,Green Field,11513,india,2026/04/03 11:59:47,web
SC000206517,,precra.fizrai.p098548@brand-example.test,+999000098548,Precra,Fizrai,1976-05-14,KIOSK-DEVICE-1,tablet,12 Ridge Road,Suite 115,Laketown,37808,United Kingdom,2025-09-24T12:00:00+00:00,website
SC000208380,,crapre.sulfiz.p292457@brand-example.test,+999000292457,Crapre,Sulfiz,1976-02-23,DEV-c37f0fb40256,tab,411 Park Road,Floor 9,Hill-View,81840,India,2025-07-08T12:00:00+00:00,Web
SC000262408,,ripha.guicam.p236940@brand-example.test,+999000236940,Ripha,Guicam,1940-12-23,DEV-633454b48110,Kiosk,300 Lake St,,METROCITY,66085,India,01-29-26 12:00,Web
SC000201276,,pavwul.phacra.p017459@brand-example.test,+999000017459,Pavwul,Phacra,2000-02-02,KIOSK-DEVICE-1,DESKTOP,315 Ridge St,,Green-Field,74424,india,2025-05-07 17:30:00,WEB
SC000274448,,sekwul.zextur.p272854@brand-example.test,+999000272854,Sekwul,Zextur,1951-03-26,KIOSK-DEVICE-1,desktop,844 Park St,Floor 9,METROCITY,64199,IND,1754568000000,website
SC007001306,,qurpre.pavnox.u7001306@brand-example.test,,Qurpre,Pavnox,,DEV-fa0ca5207995,mob,606 Ridge Road,,metrocity,11306,AUS,2026-04-03T11:58:14+00:00,website
SC000206628,,pregui.korwul.p045301@brand-example.test,+999000045301,Pregui,Korwul,1945-05-12,DEV-56b9e5e78ea6,tab,549 Vale Road,,Hill-View,53535,United Kingdom,12-01-2025 12:00:00,website
SC000205089,,teri.teyev.p153473@brand-example.test,+999000153473,Teri,Teyev,1963-05-14,KIOSK-DEVICE-1,Tablet,423 Market St,,Lake Town,78289,U.S.,1770811200000,web
SC000258833,,prekor.lonkor.p172110@brand-example.test,+999000172110,Turdri,Nancam,1996-09-13,KIOSK-DEVICE-1,mobile,379 Garden Ave,,metrocity,51691,INDIA,2025/03/11 12:00:00,web
SC000266715,,yevsha.korkor.p074046@brand-example.test,+999000074046,Yevsha,Korkor hello नमस्ते यार,1945-05-07,KIOSK-DEVICE-1,Desktop,589 Vale Ave,Floor 7,metro-city,87419,australia,2025/01/14 12:00:00,website
SC000248191,,bivpre.zexmab.p096648@brand-example.test,0000000000,Bivpre,Zexmab,1953-08-11,KIOSK-DEVICE-1,desk,604 Park St,Suite 134,Newtown,89732,United States,14-02-2025 12:00:00,Web
SC007000348,,sekpha.nanpre.u7000348@brand-example.test,,Sekpha,Nanpre,,DEV-5be92799044f,mob,448 Ridge Road,,LAKETOWN,10348,IN,03-04-2026 11:59:12,WEB
SC000201978,,noxfiz.korgui.p060463@brand-example.test,+999000060463,"Noxfiz
 multiline note",Korgui,2000-05-27,DEV-bea9d3734884,ipad,948 Garden Road,,NEWTOWN,35096,India,2025-09-02T12:00:00+00:00,WEB
SC000265299,,mabsha.mabwul.p139201@brand-example.test,+999000139201,Mabsha,Mabwul,1945-01-04,DEV-8ff5ee571c16,pc,707 Market Road,Suite 81,NEWTOWN,87806,GBR,2025-08-15T12:00:00+00:00,web
SC000268890,,ripha.crajor.p134142@brand-example.test,+999000134142,Ripha,Crajor,1945-03-08,KIOSK-DEVICE-1,mob,89 Park Road,Floor 3,LakeTown,88377,UK,02-02-2026 12:00:00,website
SC000250056,,qa+001@staff.test,+999000123200,Shapre,Nansul,1975-06-25,KIOSK-DEVICE-1,Mobile,"273 Vale Ave ""quoted, comma""",,Hillview,80891,united kingdom,12-21-25 12:00,website
SC000271944,,korcam.turtur.p276726@brand-example.test,+999000276726,Korcam,Turtur,1954-12-11,KIOSK-DEVICE-1,tab,838 Ridge Ave,Suite 47,NEWTOWN,88014,AU,2024-12-03 17:30:00,web
SC000217199,,wulgui.mabte.p033325@brand-example.test,+999000033325,Wulgui,Mabte,1996-05-19,KIOSK-DEVICE-1,event kiosk,78 Market Ave,Floor 6,metro-city,34242,united states,1753444800000,Web
SC000227794,,camqur.guisek.p207092@brand-example.test,+999000207092,Camqur,Guisek,1986-01-05,DEV-0fcf6d768a01,tab,"159 Market St
 multiline note",,Laketown,88462,India,2025/09/02 12:00:00,website
SC000252989,,jortur.yevte.p171659@brand-example.test,+999000171659,"Jortur ""quoted, comma""",Yevte,1966-09-22,DEV-4fb0562e2828,MOBILE,902 Vale Ave,,metrocity,33098,AUS,2026/02/24 12:00:00,website
SC000215060,,nanbiv.loncam.p076036@brand-example.test,+999000076036,Nanbiv,Loncam,1999-06-03,KIOSK-DEVICE-1,desktop,96 Park Road,,LAKETOWN,13679,GB,21-01-2025 12:00:00,Web
SC007000124,,qursha.sulbiv.u7000124@brand-example.test,,Qursha,Sulbiv,,DEV-642b4392e312,TABLET,224 Ridge Road,,Newtown,10124,india,2026-04-03 17:27:56,WEB
SC000256010,,guimab.bivbiv.p021645@brand-example.test,+999000021645,Guimab,Bivbiv,1962-05-25,DEV-79d393720db2,mobile,133 Garden Road,,NewTown,24288,India,2025/01/31 12:00:00,website
SC000210720,,phapre.noxkor.p084661@brand-example.test,+999000084661,Phapre,Noxkor,1970-01-01,DEV-a01c6a6aef4f,Desktop,487 Lake St,Suite 84,Metrocity,87477,USA,04-26-25 12:00,Web
SC000236834,,fizmab.precra.p255453@brand-example.test,+999000255453,Fizmab,Precra,1990-04-18,DEV-6bbb27030b12,pc,880 Park Ave,,Newtown,14223,India,13-01-2026 12:00:00,Web
SC000256060,,precra.wulsul.p120879@brand-example.test,+999000120879,Precra,Wulsul,1973-10-01,KIOSK-DEVICE-1,Kiosk,937 Market Road,,Green-Field,92206,India,2024-11-21T12:00:00+00:00,WEB
SC000246967,,lekjor.shari.p285926@brand-example.test,+999000285926,Lekjor,Shari,1997-07-19,DEV-1f3b1f7385ad,Kiosk,908 Park Ave,,Metro City,50556,IN,2024-12-20T12:00:00+00:00,WEB
SC000210605,,noxxon.noxsek.p248798@brand-example.test,+999000248798,Noxxon,Noxsek,1970-01-01,DEV-ea681bebf779,kiosk,761 Vale St,Suite 129,Hill View,55789,AUSTRALIA,02-09-26 12:00,Web
SC000267995,,wulri.camdri.p185379@brand-example.test,+999000185379,Fizpre,Jorzex,1963-11-19,DEV-9b9036cd411a,mobile,807 Lake Ave,,greenfield,37625,india,2025-09-26 17:30:00,WEB
SC000241264,,leklon.guinan.p110214@brand-example.test,+999000110214,Leklon,Guinan,1969-11-10,DEV-23f80bd3cf12,Desktop,605 Vale Ave,Suite 136 hello नमस्ते यार,new town,23175,AUSTRALIA,2026-02-15T12:00:00+00:00,Web
SC000226777,,tepha.drivex.p266156@brand-example.test,+999000266156,Wuldri,Jorbir,1942-09-09,DEV-7a09117e1320,desktop,506 Garden Road,Suite 188,HILLVIEW,68516,united states,2025-05-22T12:00:00+00:00,website
SC000269220,,guizex.qurbir.p233236@brand-example.test,+999000233236,Guizex,Qurbir,1960-08-13,DEV-71b2efdc5c46,smartphone,635 Park Ave,,GREENFIELD,24603,IND,2026-01-03 17:30:00,Web
SC000256319,001113921,fizqur.drijor.p020489@brand-example.test,+999000020489,Fizqur,Drijor,1963-03-09,DEV-8d631d8821a9,Tablet,559 Lake Road,Floor 12,lake town,22632,USA,2024-12-01T12:00:00+00:00,Web
SC000240580,,bivri.phalon.p257287@brand-example.test,+999000257287,Bivri,Phalon,1941-01-22,DEV-77255a387c30,Mobile,851 Garden Road,,HILLVIEW,21432,India,2025/05/10 12:00:00,website
SC000263159,,qurtur.birsha.p038929@brand-example.test,+999000038929,"Qurtur ""quoted, comma""",Birsha hello नमस्ते यार,1940-11-06,DEV-f7cbd3cfeac0,desk,836 Ridge St,Suite 140,Hillview,50684,United States,2025-06-09T12:00:00+00:00,web
SC000268676,,xonri.wulkor.p041427@brand-example.test,+999000041427,Xonri,Wulkor,1994-11-07,DEV-64917c329864,MOBILE,560 Lake Road,,New Town,43186,AU,2025-06-24 17:30:00,WEB
SC000201473,,zexvex.mabtur.p186281@brand-example.test,+999000186281,Zexvex,Mabtur,1941-07-24,DEV-14e5d0697748,Tablet,828 Ridge Road,Floor 6,Green-Field,80403,US,31-01-2025 12:00:00,web
SC000214303,,korrai.drivex.p288964@brand-example.test,+999000288964,Korrai,Drivex,1990-02-11,DEV-f0aaea17778a,ipad,85 Market Ave,Suite 53,lake town,76385,GBR,2026-02-19 17:30:00,WEB
SC000203089,,xonlon.loncra.p091675@brand-example.test,+999000091675,Xonlon,"Loncra
 multiline note",1954-11-16,KIOSK-DEVICE-1,smartphone,411 Park St,,metrocity,80573,Australia,2025-10-11 17:30:00,website
SC000214112,,bivqur.camcra.p205528@brand-example.test,+999000205528,Bivqur,Camcra,1982-03-23,KIOSK-DEVICE-1,MOBILE,118 Lake Road,,new town,35185,USA,2025-06-02 17:30:00,website
SC000275255,,"birbir.pavrai.p082683@brand-example.test ""quoted, comma""",,Birbir,Pavrai,1940-06-18,DEV-7651c34d6ed1,desktop,407 Ridge Road,,METROCITY,90006,IN,03-01-2026 12:00:00,website
